STATcube;;;;
;;;;
Versorgungsbilanz für Fleisch nach Arten ab 1994 in Tonnen (Q);;;;
Produkte nach Werte nach Jahr;;;;
Zählt: BRUTTOEIGENERZEUGUNG, Einfuhr lebender Tiere, Ausfuhr lebender Tiere, NETTOERZEUGUNG, Anfangsbestand, Endbestand, Einfuhr, Ausfuhr, INLANDSVERBRAUCH, Inlandsverbrauch pro Kopf in kg, SELBSTVERSORGUNGSGRAD in %, Menschlicher Verzehr, Menschlicher Verzehr pro Kopf in kg;;;;
;;;;
Produkte;Werte;Jahr;Anzahl;Anmerkungen
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2005;88;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2007;99;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2008;95;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2010;68;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2009;75;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2011;77;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2012;70;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2013;71;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2014;74;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2015;82;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2016;77;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2017;78;
sonstiges Fleisch;SELBSTVERSORGUNGSGRAD in %;2018;74;
sonstiges Fleisch;Menschlicher Verzehr;2019;6956;
sonstiges Fleisch;Menschlicher Verzehr;2020;5700;
sonstiges Fleisch;Menschlicher Verzehr;2021;5999;
sonstiges Fleisch;Menschlicher Verzehr;2022;7366;
sonstiges Fleisch;Menschlicher Verzehr;2023;6969;
sonstiges Fleisch;Menschlicher Verzehr;1994;4355;
sonstiges Fleisch;Menschlicher Verzehr;1995;4969;
sonstiges Fleisch;Menschlicher Verzehr;1996;5402;
sonstiges Fleisch;Menschlicher Verzehr;1998;4993;
sonstiges Fleisch;Menschlicher Verzehr;1999;4284;
sonstiges Fleisch;Menschlicher Verzehr;1997;4954;
sonstiges Fleisch;Menschlicher Verzehr;2000;4939;
sonstiges Fleisch;Menschlicher Verzehr;2001;4172;
sonstiges Fleisch;Menschlicher Verzehr;2002;4256;
sonstiges Fleisch;Menschlicher Verzehr;2003;4711;
sonstiges Fleisch;Menschlicher Verzehr;2004;5328;
sonstiges Fleisch;Menschlicher Verzehr;2006;5012;
sonstiges Fleisch;Menschlicher Verzehr;2005;5612;
sonstiges Fleisch;Menschlicher Verzehr;2007;4745;
sonstiges Fleisch;Menschlicher Verzehr;2008;4767;
sonstiges Fleisch;Menschlicher Verzehr;2010;6775;
sonstiges Fleisch;Menschlicher Verzehr;2009;5889;
sonstiges Fleisch;Menschlicher Verzehr;2011;5726;
sonstiges Fleisch;Menschlicher Verzehr;2012;7174;
sonstiges Fleisch;Menschlicher Verzehr;2013;6448;
sonstiges Fleisch;Menschlicher Verzehr;2014;6154;
sonstiges Fleisch;Menschlicher Verzehr;2015;5703;
sonstiges Fleisch;Menschlicher Verzehr;2016;6128;
sonstiges Fleisch;Menschlicher Verzehr;2017;6406;
sonstiges Fleisch;Menschlicher Verzehr;2018;6497;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2019;0,8;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2020;0,6;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2021;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2022;0,8;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2023;0,8;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;1994;0,5;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;1995;0,6;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;1996;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;1998;0,6;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;1999;0,5;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;1997;0,6;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2000;0,6;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2001;0,5;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2002;0,5;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2003;0,6;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2004;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2006;0,6;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2005;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2007;0,6;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2008;0,6;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2010;0,8;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2009;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2011;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2012;0,9;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2013;0,8;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2014;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2015;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2016;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2017;0,7;
sonstiges Fleisch;Menschlicher Verzehr pro Kopf in kg;2018;0,7;
;;;;
;;;;
Symbol;Beschreibung;;;
Q;STATcube – Statistische Datenbank von STATISTIK AUSTRIA;;;
T;Summenunterdrückung;;;
Versorgungsbilanz für Fleisch nach Arten ab 1994 in Tonnen;.) Gegenstand der Statistik: Die Versorgungsbilanzen dienen zur Darstellung von Aufkommen und Verwendung von landwirtschaftlichen Produkten aus pflanzlicher und tierischer Herkunft. Sie geben u.a. auch Auskunft über Parameter wie den Grad der Selbstversorgung oder den Pro-Kopf-Verbrauch. .) Rechtsgrundlagen: Vereinbarung mit dem Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft (BML). .) Aktualisierung: Zeitreihenaktualisierung bis 31. August des auf den Berichtszeitraum folgenden Kalenderjahres Letzte Aktualisierung des Würfels: [02.09.2024] .) Bearbeitungsnachweis: Direktion Raumwirtschaft - Versorgungsbilanzen DI Martin HOFER, Tel. +43 1 711 28-7113 Martin.Hofer@statistik.gv.at Mag.a Marie-Theres WANDL, Tel. +43 1 711 28-8171 Marie-Theres.Wandl@statistik.gv.at Weitere Metadaten: https://www.statistik.at/statistiken/land-und-forstwirtschaft/landwirtschaftliche-bilanzen/versorgungsbilanzen;;;
BRUTTOEIGENERZEUGUNG;Die Bruttoeigenerzeugung umfasst sämtliche im Inland erzeugten Tiere, unabhängig von der Schlachtung im In- oder Ausland. Sie errechnet sich aus den Inlandsschlachtungen (gewerbliche Schlachtungen und Hausschlachtungen) abzüglich der eingeführten und zuzüglich der ausgeführten Schlacht-, Nutz- und Zuchttiere.;;;
INLANDSVERBRAUCH;Bezieht sich auf das Schlachtkörpergewicht (dh. inklusive Knochenanteile).;;;
Inlandsverbrauch pro Kopf in kg;Bezieht sich auf das Schlachtkörpergewicht (dh. inklusive Knochenanteile).;;;
Menschlicher Verzehr;"Mittels Faktoren werden Knochenanteile, industrielle Verwertung, Verluste am Weg zum Verbraucher und Kochverluste sowie Verwendung für Haustierfutter pro Tierart errechnet und vom Inlandsverbrauch (Bruttoverbrauch) in Abzug gebracht und so näherungsweise der „menschliche Verzehr"" berechnet (Nettoverbrauch).";;;
Menschlicher Verzehr pro Kopf in kg;"Mittels Faktoren werden Knochenanteile, industrielle Verwertung, Verluste am Weg zum Verbraucher und Kochverluste sowie Verwendung für Haustierfutter pro Tierart errechnet und vom Inlandsverbrauch (Bruttoverbrauch) in Abzug gebracht und so näherungsweise der „menschliche Verzehr"" berechnet (Nettoverbrauch).";;;
Jahr;Angaben beziehen sich auf Kalenderjahre (1. Jänner bis 31. Dezember).;;;
Produkte;Wenn nicht anders angeführt, sind die Werte in Tonnen Schlachtgewicht ausgewiesen.;;;
Innereien;Enthält auch genießbare Schlachtnebenprodukte.;;;
;;;;
;;;;
(c) Copyright Statistics Austria;;;;
